Loại,Tên,Công ty / Tổ chức,Số giấy phép,Địa chỉ tên miền,Trạng thái,URL chi tiết
Mạng Xã Hội,,CÔNG TY CỔ PHẦN ỨNG DỤNG VÀ TRUYỀN THÔNG  X7PLUS,534/GP-BTTTT,https://www.getup.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131190
Mạng Xã Hội,,CÔNG TY CỔ PHẦN VANO,543/GP-BTTTT,https://www.vicall.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130596
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ BW VIỆT NAM,538/GP-BTTTT,https://www.beep.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130936
Mạng Xã Hội,,CÔNG TY CỔ PHẦN PHÁT TRIỂN TRUYỀN THÔNG  THỜI ĐẠI,539/GP-BTTTT,https://www.nguoimua.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/127956
Mạng Xã Hội,,CÔNG TY TNHH XÚC TIẾN ĐẦU TƯ VÀ TƯ VẤN  BẤT ĐỘNG SẢN SÀI GÒN,537/GP-BTTTT,https://www.vietnampropertyforum.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128172
Mạng Xã Hội,,"CÔNG TY CỔ PHẦN TRUYỀN THÔNG, QUẢNG CÁO ĐA PHƯƠNG TIỆN",544/GP-BTTTT,http://buum.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130643
Mạng Xã Hội,,CÔNG TY TNHH DỊCH VỤ QUẢNG CÁO VÀ TRUYỀN THÔNG CHÂU Á,541/GP-BTTTT,https://www.elle.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130640
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG VÀ GIẢI TRÍ ZILACK,533/GP-BTTTT,https://www.zilack.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131287
Mạng Xã Hội,,CÔNG TY TNHH XIN CHÀO SỨC KHỎE,529/GP-BTTTT,https://www.hellobacsi.com.vn; www.hellobacsi.com,Đang hoạt động,https://giayphep.abei.gov.vn/s/130633
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TẬP ĐOÀN THỜI GIAN VÀNG,530/GP-BTTTT,https://www.gvinawell.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/130923
Mạng Xã Hội,,CÔNG TY CỔ PHẦN FINIZZ,528/GP-BTTTT,https://www.medplus.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130732
Mạng Xã Hội,,CÔNG TY CỔ PHẦN BKAV,523/GP-BTTTT,https://www.home123.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130473
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRÁI THỊ VÀNG,526/GP-BTTTT,https://www.vieclamlaixe.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/127727
Mạng Xã Hội,,CÔNG TY TNHH MYKOON VIỆT NAM,511/GP-BTTTT,"https://www.spooncast.vn, www.spooncast.net",Ngừng hoạt động,https://giayphep.abei.gov.vn/s/130933
Mạng Xã Hội,,CÔNG TY CỔ PHẦN HATTO,512/GP-BTTTT,http://hatto.vn; http://hatto.com.vn; http://hatto.net.vn; http://hatto.net; http://hatto.info,Đang hoạt động,https://giayphep.abei.gov.vn/s/130503
Mạng Xã Hội,,CÔNG TY TNHH NGUỒN NHÂN LỰC JPNET TOÀN CẦU,503/GP-BTTTT,http://jpnet.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130932
Mạng Xã Hội,,CÔNG TY CỔ PHẦN BKAV,504/GP-BTTTT,https://www.vala.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130964
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ CAO VÀ ĐÀO TẠO YOOT,492/GP-BTTTT,https://www.yoot.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131258
Mạng Xã Hội,,CÔNG TY CỔ PHẦN THIÊN TÀI VIỆT NAM,494/GP-BTTTT,https://www.trendsvietnam.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130535
Mạng Xã Hội,,CÔNG TY CỔ PHẦN PI GROUP,493/GP-BTTTT,"https://www.p.net.vn, www.pi.org.vn",Đang hoạt động,https://giayphep.abei.gov.vn/s/130569
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG ĐỜI SỐNG VÀ PHÁT TRIỂN,481/GP-BTTTT,https://www.doisongvaphattrien.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130410
Mạng Xã Hội,,CÔNG TY TNHH TRUYỀN THÔNG QUẢNG CÁO NGƯỜI ĐỒNG HÀNH,477/GP-BTTTT,http://www.vietnambusinessinsider.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128065
Mạng Xã Hội,,CÔNG TY TNHH TRUYỀN THỐNG DOANH NÔNG,478/GP-BTTTT,https://www.offb.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129619
Mạng Xã Hội,,CÔNG TY CỔ PHẦN PHÁT TRIỂN TRUYỀN THÔNG VIETPRO,479/GP-BTTTT,https://www.gocnhin.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130094
Mạng Xã Hội,,"CÔNG TY CỔ PHẦN TRUYỀN THÔNG, QUẢNG CÁO ĐA PHƯƠNG TIỆN",527/GP-BTTTT,http://giaitriplus.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130940
Mạng Xã Hội,,CÔNG TY TNHH CÔNG NGHỆ TRUYỀN THÔNG EXPLUS,467/GP-BTTTT,https://www.largeer.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130434
Mạng Xã Hội,,CÔNG TY CỔ PHẦN PHẦN MỀM VNS,468/GP-BTTTT,http://sll.vnsedu.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129608
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ GIÁO DỤC THIÊN HÀ XAΝΗ,496/GP-BTTTT,https://www.testbank.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130748
Mạng Xã Hội,,CÔNG TY TNHH SAMSUNG ELECTRONICS VIỆT NAM THÁI NGUYÊN,466/GP-BTTTT,https://www.community.samsungmembers.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131168
Mạng Xã Hội,,CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI VÀ TRUYỀN THÔNG BÌNH MINH,461/GP-BTTTT,https://www.lamnghiep.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/128126
Mạng Xã Hội,,CÔNG TY TNHH THƯƠNG MẠI VÀ TRUYỀN THÔNG PHƯƠNG NAM,456/GP-BTTTT,https://www.chuyeneva.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130665
Mạng Xã Hội,,CÔNG TY TNHH BUNY,460/GP-BTTTT,https://www.buny.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/129102
Mạng Xã Hội,,CÔNG TY CỔ PHẦN GIÁO DỤC TRỰC TUYẾN BSHOOL,453/GP-BTTTT,http://bschool.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131373
Mạng Xã Hội,,CÔNG TY CỔ PHẦN GIÁO DỤC TRỰC TUYẾN EDEMY,451/GP-BTTTT,http://edemy.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129973
Mạng Xã Hội,,CÔNG TY TNHH ĐẦU TƯ GIẢI TRÍ SÀI GÒN POST,452/GP-BTTTT,"https://www.ivideo.vn, www.ivideo.com.vn",Đang hoạt động,https://giayphep.abei.gov.vn/s/131262
Mạng Xã Hội,,CÔNG TY TNHH BEYOO,449/GP-BTTTT,https://www.beyoo.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129361
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG DOANH NGHIỆP VÀ DOANH NHÂN,446/GP-BTTTT,https://www.doanhnghiepvadoanhnhan.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128840
Mạng Xã Hội,,CÔNG TY CỔ PHẦN BÁO CÁO ĐÁNH GIÁ VIỆT NAM,447/GP-BTTTT,http://vnr500.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130604
Mạng Xã Hội,,CÔNG TY CỔ PHẦN ĐỊNH ANH,429/GP-BTTTT,https://www.mogi.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130614
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ ASTRA TOÀN CẦU,435/GP-BTTTT,http://astra.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131256
Mạng Xã Hội,,CÔNG TY CỔ PHẦN GIẢI PHÁP ĐẦU TƯ SÀI GÒN,427/GP-BTTTT,https://www.reviewbatdongsan.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129513
Mạng Xã Hội,,CÔNG TY CỔ PHẦN INDIMAX,426/GP-BTTTT,https://www.alivar.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/127713
Mạng Xã Hội,,CÔNG TY TNHH TRUYỀN THÔNG PHI LONG,425/GP-BTTTT,https://www.thekymoi.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129660
Mạng Xã Hội,,CÔNG TY TNHH THƯƠNG MẠI VÀ TRUYỀN THÔNG PHƯƠNG NAM,424/GP-BTTTT,https://www.phongdo.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131059
Mạng Xã Hội,,CÔNG TY CỔ PHẦN BATDONGSANCAFE.VN,422/GP-BTTTT,https://www.batdongsancafe.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/130740
Mạng Xã Hội,,CÔNG TY TNHH THƯƠNG MẠI VÀ TRUYỀN THÔNG PHƯƠNG NAM,421/GP-BTTTT,https://www.giammomau.net.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129471
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ CAO LTA QUỐC TẾ,418/GP-BTTTT,https://hup://allmusic.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129307
Mạng Xã Hội,,CÔNG TY CỔ PHẦN BILI & BROS,419/GP-BTTTT,https://www.metrip.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/127663
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ CAO LTA QUỐC TẾ,417/GP-BTTTT,http://vietnamlifes.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129364
Mạng Xã Hội,,CÔNG TY TNHH SẢN XUẤT VÀ KINH DOANH NỘI DUNG SỐ DIGICON,416/GP-BTTTT,https://www.dulichtoday.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/127895
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG DOANH NHÂN SÀI GÒN 247,413/GP-BTTTT,https://www.sg247.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130966
Mạng Xã Hội,,CÔNG TY TNHH NANOVA,414/GP-BTTTT,https://www.iwing.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128798
Mạng Xã Hội,,CÔNG TY TNHH SẢN XUẤT VÀ KINH DOANH NỘI DUNG SỐ DIGICON,415/GP-BTTTT,https://www.muasamxe.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128044
Mạng Xã Hội,,CÔNG TY TNHH CÔNG NGHỆ THINK VIỆT NAM,412/GP-BTTTT,https://www.thinkview.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129055
Mạng Xã Hội,,CÔNG TY TNHH THƯƠNG MẠI VÀ TRUYỀN THÔNG PHƯƠNG NAM,410/GP-BTTTT,https://www.viemduonghohap.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129184
Mạng Xã Hội,,CÔNG TY TNHH THƯƠNG MẠI VÀ TRUYỀN THÔNG PHƯƠNG NAM,409/GP-BTTTT,https://www.hieuvebenhtri.com.vn; www.hicuvebenhtri.com,Đang hoạt động,https://giayphep.abei.gov.vn/s/130645
Mạng Xã Hội,,CÔNG TY TNHH AIRINU VIỆT NAM,407/GP-BTTTT,"http://airinu.vn, http://airinu.com.vn, http://airinu.com",Đang hoạt động,https://giayphep.abei.gov.vn/s/130531
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG AUTO MARKET  VIỆT NAM,391/GP-BTTTT,https://www.xethitruong.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130642
Mạng Xã Hội,,CÔNG TY TNHH THƯƠNG MẠI CÔNG NGHỆ THANH BÌNH,390/GP-BTTTT,https://www.ustudy.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129010
Mạng Xã Hội,,CÔNG TY CỔ PHẦN ICHECK,385/GP-BTTTT,https://www.barcodeviet.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129691
Mạng Xã Hội,,CÔNG TY TNHH CÔNG NGHỆ KHOÁNG SẢN MINH DŨNG,386/GP-BTTTT,http://vn-z.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131354
Mạng Xã Hội,,CÔNG TY CỔ PHẦN PHÁT TRIỂN TRUYỀN THÔNG VÀ SỰ KIỆN SAO VIỆT,375/GP-BTTTT,https://www.quehuongtrongtoi.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130788
Mạng Xã Hội,,CÔNG TY CỔ PHẦN PHÁT TRIỂN TRUYỀN THÔNG VÀ SỰ KIỆN SAO VIỆT,374/GP-BTTTT,https://www.doanhnghiepvaphattrien.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131268
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CAR PASSION,373/GP-BTTTT,https://www.lifestyle.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129518
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ LAZI,372/GP-BTTTT,https://www.lazi.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130483
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TOPLIST,370/GP-BTTTT,https://www.toplist.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130764
Mạng Xã Hội,,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ QUẢNG CÁO ĐẠI TÍN NGHĨA,371/GP-BTTTT,https://www.xevathitruong.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129993
Mạng Xã Hội,,CÔNG TY TNHH SALT & LIGHT MEDIA,345/GP-BTTTT,https://www.lightbox.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/130681
Mạng Xã Hội,,CÔNG TY TNHH DỊCH VỤ TRỰC TUYẾN ONKY,344/GP-BTTTT,https://www.goibacsi.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129040
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG IMBEE,332/GP-BTTTT,https://www.bimatchomsao.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/129987
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ GIÁO DỤC THÀNH PHÁT,331/GP-BTTTT,"https://www.hoidap247.vn, www.hoidap247.com",Đang hoạt động,https://giayphep.abei.gov.vn/s/131208
Mạng Xã Hội,,CÔNG TY CỔ PHẦN SÁNG TẠO LÊ MINH,326/GP-BTTTT,https://www.quocgiakhoinghiep.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128423
Mạng Xã Hội,,CÔNG TY TNHH TRUYỀN THÔNG KHANG TÍN,823/GP-BTTTT,https://www.vietnamtraveller.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130768
Mạng Xã Hội,,CÔNG TY TNHH BUNY,322/GP-BTTTT,https://www.buny.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/130559
Mạng Xã Hội,,CÔNG TY CỔ PHẦN ĐẦU TƯ HTD VIỆT NAM,300/GP-BTTTT,https://www.localart.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128642
Mạng Xã Hội,,CÔNG TY TNHH TRUYỀN THÔNG SỨC KHỎE LÀ VÀNG,297/GP-BTTTT,https://www.chamconkhoe.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130508
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG IMBEE,292/GP-BTTTT,https://www.truyenweb.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/128575
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG IMBEE,291/GP-BTTTT,https://www.joylada.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/130714
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ GAPO,278/GP-BTTTT,https://www.gapo.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/130346
Mạng Xã Hội,,CÔNG TY TNHH CÔNG NGHỆ ALADIN,272/GP-BTTTT,https://www.youclip.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131276
Mạng Xã Hội,,CÔNG TY CỔ PHẦN  MẠNG XÃ HỘI VIVA,252/GP-BTTTT,https://www.lotus.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129428
Mạng Xã Hội,,CÔNG TY TNHH AI QUỐC TẾ,233/GP-BTTTT,"http://ialo.vn, http://ialo.com.vn",Đang hoạt động,https://giayphep.abei.gov.vn/s/128017
Mạng Xã Hội,,CÔNG TY CỔ PHẦN HOTTIT,235/GP-TTĐT,https://www.hotit.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129642
Mạng Xã Hội,,CÔNG TY TNHH VĂN HOÁ - SÁNG TẠO TRÍ VIỆT,232/GP-BTTTT,http://hatgiongtamhon.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131162
Mạng Xã Hội,,CÔNG TY CỔ PHẦN ANYCAR VIỆT NAM,227/GP-BTTTT,http://anycar.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130082
Mạng Xã Hội,,CÔNG TY CỔ PHẦN ECOMOBI TOÀN CẦU,218/GP-BTTTT,http://xemlien.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/129985
Mạng Xã Hội,,CÔNG TY CỔ PHẦN QUẢNG CÁO SHOJIKI,213/GP-BTTTT,http://agriculture.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128085
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG LIVE PRO,212/GP-BTTTT,http://livepro.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129256
Mạng Xã Hội,,CÔNG TY TNHH SIMPLE SHARING,205 /GP-BTTTT,http://triptrip.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130339
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG IMBEE,207/GP-BTTTT,http://buddyreview.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/130847
Mạng Xã Hội,,CÔNG TY CỔ PHẦN KHAI VẤN KHỞI NGHIỆP,208/GP-BTTTT,http://khaivankhoinghiep.vn; http://khoinghiep.com,Đang hoạt động,https://giayphep.abei.gov.vn/s/130918
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ DỊCH VỤ DONAMI,206/GP-BTTTT,http://donami.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130606
Mạng Xã Hội,,CÔNG TY CỔ PHẦN LOOKME,209/GP-BTTTT,http://lookme.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128670
Mạng Xã Hội,,CÔNG TY CỔ PHẦN NGÔI NHÀ MƠ ƯỚC,193/GP-BTTTT,http://homcaz.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131111
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG BTS VIỆT NAM,196/GP-BTTTT,http://webtuvensinh.edu.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129715
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG TƯ VẤN VÀ THƯƠNG MẠI LABAMBI,191/GP-BTTTT,http://labambi.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/127679
Mạng Xã Hội,,CÔNG TY TNHH MEC GROUP,192/GP-BTTTT,"http://mecplay.vn, http://mecplay.com",Đang hoạt động,https://giayphep.abei.gov.vn/s/130608
Mạng Xã Hội,,CÔNG TY TNHH WEBRAND,194 /GP-BTTTT,http://brandsvietnam.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130293
Mạng Xã Hội,,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ QUẢNG CÁO ĐẠI TÍN NGHĨA,195/GP-BTTTT,http://menandlife.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129699
Mạng Xã Hội,,CÔNG TY CỔ PHẦN VANO,189/GP-BTTTT,http://ketbanhulaa.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130389
Mạng Xã Hội,,CÔNG TY TNHH ZADATO,156/GP-BTTTT,http://danhchoioto.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129616
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG ẤN PHẨM DU LỊCH VIỆT NAM,145/GP-BTTTT,http://dulichvnnet.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130132
Mạng Xã Hội,,CÔNG TY TNHH DIGITAL POWER MEDIA,146/GP-BTTTT,http://zapp.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130247
Mạng Xã Hội,,CÔNG TY CỔ PHẦN QUẢNG CÁO TRỰC TUYẾN 24H,103/GP-BTTTT,http://24hmoney.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/127751
Mạng Xã Hội,,CÔNG TY CỔ PHẦN NGÔI NHÀ MƠ ƯỚC,84/GP-BTTTT,http://noithatvuong.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/128669
Mạng Xã Hội,,CÔNG TY CỔ PHẦN PHONG PHÚ SẮC VIỆT,63/GP-BTTTT,http://pops.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131739
Mạng Xã Hội,,CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ ĐẦU TƯ Y TẾ  QUỐC TẾ,551/GP-BTTTT,https://www.yduocsuckhoe.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130656
Mạng Xã Hội,,CÔNG TY VTC CÔNG NGHỆ VÀ NỘI DUNG SỐ,20/GP-BTTTT,http://congdongmang.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/130429
Mạng Xã Hội,,TỔNG CÔNG TY VIỄN THÔNG VIETTEL,12/GP-BTTTT,http://www.myclip.vn/; www. myclip.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131745
Mạng Xã Hội,,CÔNG TY CỔ PHẦN OPP VIỆT NAM,382/GP-BTTTT,https://www.tamtinh.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/128835
Mạng Xã Hội,,CÔNG TY TNHH ZADATO,374/GP-BTTTT,http://danchoioto.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/128372
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ GTV VIỆT NAM,146/GP-BTTTT,http://www.gametv.vn/,Đang hoạt động,https://giayphep.abei.gov.vn/s/131741
Mạng Xã Hội,,CÔNG TY TNHH QUẢNG CÁO SÁNG TẠO TIẾP THỊ ĐIỂM,555/GP-BTTTT,https://www.alomuabannhadat.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128081
Mạng Xã Hội,,CÔNG TY CỔ PHẦN MOBI-ONE,556/GP-BTTTT,https://www.mobikara.vn; www.mobikara.com; www.singkara.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130772
Mạng Xã Hội,,CÔNG TY CỔ PHẦN BẠCH MINH,557/GP-BTTTT,https://www.alome.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128792
Mạng Xã Hội,,CÔNG TY TNHH HAIWINMEDIA,551/GP-BTTTT,https://www.hotstar.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130659
Mạng Xã Hội,,CÔNG TY CỔ PHẦN COOKY,540/GP-BTTTT,https://www.cooky.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130686
Mạng Xã Hội,,TRUNG TÂM DỊCH VỤ ĐA PHƯƠNG TIỆN VÀ GIÁ TRỊ GIA TĂNG MOBIFONE - TỔNG CÔNG TY VIỄN THÔNG MOBIFONE,530/GP-BTTTT,https://www.sangtao.funring.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128087
Mạng Xã Hội,,CÔNG TY CỔ PHẦN NETLINK,534/GP-BTTTT,https://www.haytuyetvoi.vn; www.hay.tv,Đang hoạt động,https://giayphep.abei.gov.vn/s/130742
Mạng Xã Hội,,CÔNG TY TNHH LIÊN MINH HUYỀN THOẠI VIỆT NAM,528/GP-BTTTT,https://www.lienminh360.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131254
Mạng Xã Hội,,CÔNG TY TNHH DỊCH VỤ PHẦN MỀM BÌNH MINH,525/GP-BTTTT,https://www.fo3zone.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130839
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRADENET VIỆT NAM,514/GP-BTTTT,https://www.tradenet.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/130133
Mạng Xã Hội,,CÔNG TY CỔ PHẦN ADSOTA,504/GP-BTTTT,https://www.appstore.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130532
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TƯ VẤN THIẾT KẾ TRUYỀN THÔNG HƯNG GIA,499/GP-BTTTT,https://www.trelangkienviet.com.vn; www.trelangkienviet.net,Đang hoạt động,https://giayphep.abei.gov.vn/s/131222
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG VĂN MΙΝΗ,497/GP-BTTTT,https://www.haivn.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128046
Mạng Xã Hội,,CÔNG TY TNHH TRUYỀN THÔNG VIỆT FAMILY,478/GP-BTTTT,https://www.phunugiadinh.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130166
Mạng Xã Hội,,CÔNG TY CỔ PHẦN BẠCH MINH,479/GP-BTTTT,https://www.alome.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/130340
Mạng Xã Hội,,CÔNG TY CỔ PHẦN GAMIFY VIỆT NAM,477/GP-BTTTT,https://www.gamify.vn; www.gamify.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130227
Mạng Xã Hội,,CÔNG TY CỔ PHẦN XTV,467/GP-BTTTT,https://www.2game.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/128015
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG ĐA PHƯƠNG TIỆN HOÀNG GIA,472/GP-BTTTT,https://www.daotaovuabep.vn; www.daotaovuabep.mobi,Đang hoạt động,https://giayphep.abei.gov.vn/s/130107
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG QUẢ CHANH,463/GP-BTTTT,https://www.sachtot.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130163
Mạng Xã Hội,,TRUNG TÂM PHÁT TRIỂN GIÁO DỤC VÀ TRUYỀN THÔNG,465/GP-BTTTT,https://www.thoinet.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129816
